代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日),平均帶寬
2724,319,1001,2,3,5,40.0,0.08747999999999999,22.0,0.3843280671187717
2726,3178,-6028,4,4,8,50.0,-0.01175,18.25,0.29202388780929633
2729,2647,48353,2,0,2,100.0,0.1207,32.5,0.36219721512307657
2732,4988,-41788,2,6,8,25.0,-0.038875,13.0,0.21136551322526131
2734,1377,-6627,3,7,10,30.0,-0.01633,17.8,0.2361720716957853
2736,584,-3084,0,5,5,0.0,-0.024880000000000003,15.0,0.10423820218984851
2740,701,-1051,2,3,5,40.0,-0.026059999999999993,20.6,0.25645993775165893
2743,241,-1321,1,1,2,50.0,-0.019200000000000002,17.5,0.14428680764394786
2745,952,-9292,1,6,7,14.29,-0.04835714285714286,9.571428571428571,0.2501192984613352
2752,0,0,0,0,0,0.0,,,
2754,810,7290,1,1,2,50.0,0.06864999999999999,26.5,0.15941120165814515
2755,0,0,0,0,0,0.0,,,
2916,425,625,2,2,4,50.0,0.01705,20.25,0.1251021735090142
2924,436,-3236,0,1,1,0.0,-0.0422,71.0,0.19522229174921302
2926,3814,-12814,1,4,5,20.0,-0.0242,9.8,0.14285326238039336
2937,104,-604,0,1,1,0.0,-0.033,12.0,0.1384412789536802
3064,3427,-5527,7,9,16,43.75,0.010724999999999998,14.125,0.3529051651258985
3066,1439,-22019,2,10,12,16.67,-0.06765833333333333,24.25,0.25368884876655123
3067,647,1353,2,2,4,50.0,0.011225,21.25,0.15779211044891933
3071,518,-5918,0,6,6,0.0,-0.06206666666666666,15.833333333333334,0.2026190155340701
3073,1355,-5555,3,6,9,33.33,-0.0357,18.88888888888889,0.24300735152703654
3078,2447,6053,6,11,17,35.29,0.0011470588235294107,24.58823529411765,0.31209150593837764
3081,10102,75898,4,2,6,66.67,0.05644999999999999,21.333333333333332,0.3034814702277942
3083,9415,9335,11,10,21,52.38,0.01390476190476191,15.238095238095237,0.2688295204484306
3085,3572,-592,9,16,25,36.0,0.0018880000000000008,11.24,0.2582422788362662
3086,1846,2124,7,13,20,35.0,0.019455000000000004,17.2,0.2606487612545799
3088,4444,-12444,7,8,15,46.67,-0.018566666666666672,15.866666666666667,0.201564153601587
3089,1813,-8033,9,12,21,42.86,-0.017904761904761906,14.238095238095237,0.36826102965100976
3092,2942,-622,6,13,19,31.58,-0.010221052631578952,14.736842105263158,0.23031614697108993
3093,2991,-7691,4,7,11,36.36,-0.008136363636363634,17.454545454545453,0.18001552413181063
3095,1959,-13429,4,8,12,33.33,-0.021550000000000003,17.75,0.29666071000840416
3105,1836,-15136,2,5,7,28.57,-0.028328571428571432,16.0,0.18729081399448425
3114,1885,-1185,8,9,17,47.06,0.00048235294117647174,16.941176470588236,0.1650859281883829
3115,928,-1348,4,7,11,36.36,-0.01895454545454545,14.727272727272727,0.24754921276811848
3118,1652,-12452,1,7,8,12.5,-0.040900000000000006,18.125,0.13902383361449958
3122,665,-8565,1,5,6,16.67,-0.06393333333333333,17.166666666666668,0.2327876570436835
3128,1451,-3951,6,7,13,46.15,-0.0016076923076923085,18.307692307692307,0.25602204728065464
3131,16518,21982,3,6,9,33.33,0.007322222222222226,21.555555555555557,0.21755510707305384
3141,217,-317,1,1,2,50.0,-0.0004000000000000045,14.0,0.44045934224808836
3147,0,0,0,0,0,0.0,,,
3152,3313,3487,2,3,5,40.0,0.021740000000000002,22.4,0.2464983524674246
3162,832,-4042,4,6,10,40.0,0.011169999999999994,18.5,0.1829977260310505
3163,4871,-8421,7,8,15,46.67,0.009040000000000003,18.133333333333333,0.3003644210425004
3169,2582,-18932,2,11,13,15.38,-0.038853846153846155,12.384615384615385,0.2309031785563817
3171,1381,-8191,4,11,15,26.67,-0.02738,17.6,0.18600501271140293
3176,6690,-58690,2,9,11,18.18,-0.03998181818181819,13.0,0.21985616241547878
3178,0,0,0,0,0,0.0,,,
3188,2650,1040,5,16,21,23.81,-0.036757142857142856,19.238095238095237,0.24789258878302467
3191,2271,-19021,5,13,18,27.78,-0.04703333333333334,13.666666666666666,0.27887643668473294
3202,2211,-11551,4,16,20,20.0,-0.032035,15.05,0.23719072977714578
3205,73,777,1,0,1,100.0,0.0773,24.0,0.3819781446842836
3206,653,1087,2,3,5,40.0,0.025839999999999995,16.4,0.24518325292139168
3207,1612,1508,9,11,20,45.0,0.019774999999999997,16.15,0.23466817317496078
3211,8280,-80180,3,13,16,18.75,-0.05358125,13.875,0.18517263368783707
3213,5798,30852,9,4,13,69.23,0.02802307692307693,18.53846153846154,0.25016122608206665
3217,2680,770,6,7,13,46.15,-0.0070076923076923085,22.153846153846153,0.26535652260750875
3218,8308,7542,7,14,21,33.33,-0.017599999999999998,20.857142857142858,0.21526077459678183
3219,997,-10697,2,7,9,22.22,-0.05901111111111111,12.444444444444445,0.3601612335903445
3221,2390,9930,7,8,15,46.67,0.033699999999999994,18.466666666666665,0.29113651821999603
3224,544,1026,3,3,6,50.0,0.01678333333333333,18.833333333333332,0.18359981452682603
3226,984,-2734,1,4,5,20.0,-0.027839999999999997,17.0,0.2206433761416839
3227,13907,47593,9,8,17,52.94,0.006952941176470589,17.294117647058822,0.3053226436393072
3228,4096,12604,8,8,16,50.0,0.019956250000000005,18.625,0.27798202363778124
3230,1985,-515,6,12,18,33.33,0.017383333333333324,26.055555555555557,0.2848718588000545
3232,2238,-17718,5,11,16,31.25,-0.015518749999999998,16.0625,0.29322496253758756
3234,129,-729,0,1,1,0.0,-0.0323,85.0,0.33834266192011375
3236,2382,11568,10,12,22,45.45,0.00712272727272727,18.681818181818183,0.26902545981668263
3252,552,-3752,2,4,6,33.33,-0.0263,10.5,0.3927531948231476
3259,2443,2907,4,12,16,25.0,0.005318749999999999,18.3125,0.2440976888384353
3260,6073,42977,9,9,18,50.0,0.02993333333333333,15.5,0.19617990876621041
3264,2818,-13818,6,11,17,35.29,-0.03084117647058824,22.235294117647058,0.23466173148313468
3265,410,-1220,1,3,4,25.0,-0.023175,12.5,0.3215268747361046
3268,3793,13767,7,12,19,36.84,-0.00034210526315789477,18.105263157894736,0.3157666975777792
3272,1472,-5322,3,2,5,60.0,-0.02198,14.2,0.3003663965218631
3276,396,-1426,2,3,5,40.0,0.006920000000000004,22.0,0.2852068644645278
3284,912,1498,5,5,10,50.0,-0.0038399999999999997,12.6,0.21923990556354203
3285,1095,4655,5,4,9,55.56,0.01968888888888889,29.444444444444443,0.2403028922875444
3287,1286,-9276,2,13,15,13.33,-0.04569999999999999,15.533333333333333,0.21187493537031354
3288,3401,3749,9,13,22,40.91,-0.01977272727272727,14.772727272727273,0.28098203655092757
3289,2341,-17391,2,7,9,22.22,-0.0463,20.444444444444443,0.28561206115964405
3290,1613,4077,11,7,18,61.11,0.013888888888888888,19.38888888888889,0.1911192038403763
3293,17652,-114552,4,12,16,25.0,-0.02586875,19.0,0.2782982475898614
3294,1312,-13662,3,6,9,33.33,-0.024066666666666667,17.77777777777778,0.39888945509923374
3297,1823,13227,8,5,13,61.54,0.03763846153846154,21.692307692307693,0.23150643877217902
3303,1208,-3558,2,7,9,22.22,-0.05027777777777778,13.222222222222221,0.285004777232178
3306,2523,-20823,2,7,9,22.22,-0.048222222222222215,10.555555555555555,0.17536333638248155
3310,682,-4602,2,6,8,25.0,-0.01285,11.0,0.33924022324410247
3313,2044,-9704,7,7,14,50.0,0.0018785714285714289,19.357142857142858,0.2923536457287334
3317,3091,-5941,7,11,18,38.89,-0.023088888888888895,17.333333333333332,0.2709488186113829
3322,663,-6923,2,7,9,22.22,-0.06257777777777779,16.88888888888889,0.2387923198194165
3323,540,-1540,2,2,4,50.0,0.017824999999999997,31.75,0.20388821742249064
3324,5330,29220,9,8,17,52.94,0.017882352941176467,16.0,0.2655145754476418
3325,2051,-3561,8,9,17,47.06,0.003676470588235294,18.470588235294116,0.24950502566484029
3332,593,-5343,1,2,3,33.33,-0.055333333333333325,26.0,0.3414669269052922
3339,2757,-1317,10,13,23,43.48,-0.004043478260869568,16.565217391304348,0.25837636477572956
3354,1657,-12277,2,10,12,16.67,-0.03491666666666666,16.75,0.24529405938181761
3360,1261,-4561,6,9,15,40.0,-0.01575333333333333,15.066666666666666,0.23957118956937998
3362,1434,-2224,5,6,11,45.45,0.006009090909090911,14.727272727272727,0.1863832897166745
3363,1587,-4737,5,4,9,55.56,-0.01367777777777778,15.0,0.29632950310818373
3372,1343,577,7,11,18,38.89,0.02,18.88888888888889,0.3112809238816221
3373,4121,12729,8,9,17,47.06,0.03544705882352941,21.352941176470587,0.2546415077202037
3374,3531,-8631,2,5,7,28.57,0.004885714285714291,15.428571428571429,0.27094549073447033
3379,775,7015,3,3,6,50.0,0.05135,18.333333333333332,0.19947066773087144
3388,3837,-13237,3,5,8,37.5,-0.024650000000000002,22.0,0.2759772200828917
3390,1193,-11243,0,8,8,0.0,-0.04191249999999999,11.0,0.13572896601446618
3402,1325,-13325,2,7,9,22.22,-0.04644444444444445,14.666666666666666,0.21439448752975654
3426,300,-2900,0,1,1,0.0,-0.0546,6.0,0.09464604755325023
3434,867,-2027,4,7,11,36.36,-0.003372727272727274,17.181818181818183,0.195508180110082
3438,4660,-36260,7,11,18,38.89,-0.015605555555555551,18.27777777777778,0.3193961636418791
3441,1128,13172,5,2,7,71.43,0.0649,20.0,0.28049577793143815
3444,2355,-18405,1,14,15,6.67,-0.044953333333333324,14.6,0.20831376403919516
3455,2986,23414,4,7,11,36.36,0.0744909090909091,20.636363636363637,0.2567072970983829
3465,304,-1224,1,4,5,20.0,-0.0321,17.8,0.3123018911678877
3466,3299,-2049,5,13,18,27.78,-0.017816666666666665,18.333333333333332,0.2530868360772749
3479,1986,3014,4,4,8,50.0,0.004275000000000001,23.5,0.208083151551207
3483,6917,-13917,8,14,22,36.36,0.007395454545454544,18.40909090909091,0.2520294550285288
3484,3438,-5338,5,9,14,35.71,-0.009364285714285717,17.357142857142858,0.21822929555664158
3489,825,-3395,3,6,9,33.33,-0.018922222222222222,20.77777777777778,0.2780008922789864
3490,2425,-23925,3,12,15,20.0,-0.04919333333333334,19.733333333333334,0.2651084416513437
3491,7155,7745,8,8,16,50.0,0.021668750000000004,18.6875,0.1955877264256509
3492,1205,495,3,5,8,37.5,-0.0009125000000000036,16.5,0.2507124840352883
3498,4783,-3683,7,13,20,35.0,-0.012214999999999998,18.0,0.262742275211796
3499,1614,4076,6,8,14,42.86,0.004278571428571428,23.142857142857142,0.23811156971131994
3508,3130,1270,6,7,13,46.15,0.02266153846153846,19.0,0.2831436300451914
3511,2080,-10880,4,10,14,28.57,-0.04126428571428571,14.428571428571429,0.21796574408010796
3512,1176,-4646,3,7,10,30.0,-0.038160000000000006,23.5,0.462927563620721
3516,516,-826,3,4,7,42.86,-0.000985714285714284,23.571428571428573,0.18066974370596034
3520,3926,61334,7,12,19,36.84,0.04800526315789474,22.263157894736842,0.36411741132684267
3521,865,-2365,3,7,10,30.0,-0.005080000000000001,17.7,0.3067655407416793
3522,1697,-11197,2,12,14,14.29,-0.04397142857142857,10.642857142857142,0.2779003455800328
3523,2894,-17454,5,13,18,27.78,-0.005016666666666666,16.61111111111111,0.36829696941535656
3526,5253,20747,5,9,14,35.71,0.005885714285714283,19.928571428571427,0.2795800242367712
3527,10441,43659,10,6,16,62.5,0.0297125,15.375,0.23352144374827957
3529,25630,259170,5,9,14,35.71,0.0011785714285714277,17.928571428571427,0.21410001210168758
3531,1569,-8219,2,9,11,18.18,-0.02395454545454546,14.727272727272727,0.18443576704340844
3537,1839,-16389,5,7,12,41.67,-0.045675,9.833333333333334,0.17651616599859243
3540,2061,-4911,2,6,8,25.0,-0.038349999999999995,12.625,0.35678180572448304
3541,583,-283,1,2,3,33.33,-0.0044666666666666665,20.333333333333332,0.20200044314046073
3546,10792,-49592,5,14,19,26.32,-0.03208947368421052,15.842105263157896,0.22704766456697492
3548,3236,-15186,5,8,13,38.46,-0.022,15.692307692307692,0.22910714870053292
3551,2279,10721,7,3,10,70.0,0.02555,17.1,0.17928946939975574
3552,5499,-50299,1,5,6,16.67,-0.04741666666666666,16.5,0.1652861009962561
3555,526,-9176,1,2,3,33.33,-0.06146666666666667,17.666666666666668,0.2410592779819852
3556,6064,-16364,9,7,16,56.25,-0.014131250000000003,15.8125,0.32685590784903124
3558,5170,10930,4,3,7,57.14,0.00812857142857143,20.714285714285715,0.22748428385364353
3564,1797,5553,2,5,7,28.57,0.0012571428571428614,14.285714285714286,0.2570502282702684
3567,1272,3828,5,5,10,50.0,0.00958,15.2,0.21286139846605873
3570,218,-2468,0,1,1,0.0,-0.0633,6.0,0.2473094359734107
3577,1832,-5882,5,5,10,50.0,-0.01465,20.6,0.17924921948342387
3580,2218,-26368,1,10,11,9.09,-0.07133636363636364,11.090909090909092,0.3280047759125665
3581,789,3011,4,3,7,57.14,0.01812857142857143,32.57142857142857,0.23041327728758879
3587,7872,-6872,9,10,19,47.37,-0.006689473684210525,16.36842105263158,0.2168806978528071
3594,957,-4957,2,4,6,33.33,-0.02086666666666667,15.5,0.18768824577037632
3597,0,0,0,0,0,0.0,,,
3609,601,399,1,5,6,16.67,0.0072499999999999995,10.166666666666666,0.17493433279354983
3611,12384,-5184,5,5,10,50.0,0.005209999999999999,29.0,0.23617995805751174
3615,3000,-23500,4,10,14,28.57,-0.02169285714285715,11.428571428571429,0.1814359664143089
3623,2363,-7503,3,10,13,23.08,-0.022746153846153847,11.461538461538462,0.19828586928492647
3624,1298,4452,4,3,7,57.14,0.02917142857142857,17.714285714285715,0.26702230257697523
3625,999,-6549,1,9,10,10.0,-0.04468,17.4,0.2435079344698156
3628,3908,-27208,0,8,8,0.0,-0.040925,14.0,0.2468610261842657
3629,379,-3939,2,2,4,50.0,-0.03065,22.25,0.21435336864798393
3630,5785,53765,12,6,18,66.67,0.08909999999999998,20.166666666666668,0.4251738689742031
3631,3020,-31370,4,9,13,30.77,-0.03601538461538461,15.0,0.25433337556036173
3632,3123,6447,6,13,19,31.58,0.014099999999999998,15.421052631578947,0.22169630211864377
3642,1106,-9106,1,8,9,11.11,-0.04346666666666667,14.333333333333334,0.20576459780555695
3646,338,2712,1,2,3,33.33,0.1089,24.666666666666668,0.26457777819736134
3652,1081,-2531,3,6,9,33.33,-0.004266666666666667,21.444444444444443,0.1975765868250164
3663,1034,2916,4,2,6,66.67,0.02401666666666667,16.333333333333332,0.18619176980094712
3664,1296,-3346,5,7,12,41.67,0.003258333333333335,16.166666666666668,0.19942584825212953
3666,1767,-22967,4,7,11,36.36,-0.05842727272727273,14.181818181818182,0.2836459855311548
3672,1634,-2284,3,8,11,27.27,0.024490909090909094,15.0,0.21328955158823237
3675,4701,10049,6,6,12,50.0,0.012674999999999997,17.75,0.2673454628072843
3680,9414,49836,8,5,13,61.54,0.011984615384615383,17.076923076923077,0.27057793775213934
3684,1654,-2754,2,4,6,33.33,-0.013616666666666666,23.5,0.15446555420604022
3685,3218,10782,6,9,15,40.0,0.03510666666666667,24.8,0.21570078333669532
3687,8218,-918,7,9,16,43.75,0.008387499999999999,15.875,0.2261081087836952
3689,1242,8458,4,2,6,66.67,0.061016666666666663,28.333333333333332,0.36557573151284006
3691,32290,-232290,7,11,18,38.89,-0.03069444444444445,19.61111111111111,0.29565375244910985
3693,1986,-28836,1,7,8,12.5,-0.0719375,11.25,0.2553585407288439
3707,2592,14268,4,6,10,40.0,0.03680000000000001,19.1,0.2711588805568147
3709,217,1383,1,1,2,50.0,0.036,21.5,0.2717372909610326
3710,188,-258,1,2,3,33.33,-0.0101,11.333333333333334,0.21164862418270225
3713,213,-3263,0,1,1,0.0,-0.0841,15.0,0.1363809710687982
4102,3315,-9765,13,11,24,54.17,0.0022333333333333315,14.166666666666666,0.20171662308651647
4105,5411,3789,5,8,13,38.46,0.0012307692307692286,21.307692307692307,0.2257120153303991
4107,288,-508,1,3,4,25.0,-0.010725,7.0,0.18446340800622452
4109,1853,-14703,5,12,17,29.41,-0.04221176470588236,13.294117647058824,0.16468110109017606
4111,2588,-4688,8,12,20,40.0,-0.0072050000000000005,23.05,0.2292498797220654
4113,400,-7030,0,6,6,0.0,-0.11571666666666665,9.333333333333334,0.3729332640834077
4114,3136,-8186,9,11,20,45.0,0.006725,17.35,0.22097910295554107
4116,575,-4275,0,2,2,0.0,-0.0424,5.5,0.20933019467910285
4120,6065,-21715,7,13,20,35.0,-0.019209999999999998,17.45,0.20403047610336458
4121,2436,-4566,9,14,23,39.13,-0.0023347826086956513,20.08695652173913,0.2556383753227703
4123,3316,-8666,3,10,13,23.08,-0.023823076923076926,17.23076923076923,0.18196574539226457
4126,902,-6502,2,3,5,40.0,-0.026500000000000003,17.6,0.22983005845046675
4127,1779,-4479,7,9,16,43.75,-0.019875000000000004,22.0,0.20332926877995366
4128,4504,9546,6,13,19,31.58,0.034178947368421045,20.63157894736842,0.2209618751580142
4129,6056,-11506,9,13,22,40.91,-0.016227272727272733,18.227272727272727,0.1966210204465274
4130,3018,-16468,4,9,13,30.77,-0.025284615384615385,20.0,0.21809950381053544
4131,133,3077,2,0,2,100.0,0.20379999999999998,24.0,0.24873201784509613
4138,2774,-12724,4,3,7,57.14,-0.0007000000000000022,20.571428571428573,0.14529560819809118
4139,3505,7395,5,4,9,55.56,0.009044444444444445,14.444444444444445,0.15436361210924168
4147,5303,-12203,3,4,7,42.86,0.021257142857142853,18.571428571428573,0.3132913414517849
4153,2939,-28389,3,7,10,30.0,-0.031069999999999997,14.6,0.2583278740555728
4154,712,-512,2,2,4,50.0,0.0021250000000000006,22.25,0.2008779938353315
4157,2798,-18148,4,11,15,26.67,-0.036460000000000006,14.333333333333334,0.21992779952010466
4160,1352,-6102,2,6,8,25.0,-0.019312500000000003,15.75,0.1855329060593165
4161,4790,-21990,3,9,12,25.0,-0.026766666666666675,16.75,0.2020177655968982
4162,14155,-19105,6,10,16,37.5,0.0013000000000000017,21.625,0.2638921114367975
4163,5824,5876,4,4,8,50.0,0.012262499999999997,29.25,0.19177713161048632
4167,1191,-9391,3,6,9,33.33,-0.04413333333333334,15.222222222222221,0.15948307354976668
4168,4109,20841,9,7,16,56.25,0.02028125,20.125,0.2478328447798298
4171,963,-5363,3,2,5,60.0,-0.00388,19.2,0.18749152456555174
4173,963,1837,4,3,7,57.14,0.014085714285714285,19.857142857142858,0.17481466012393268
4174,18807,-102207,7,9,16,43.75,-0.0035812499999999976,15.125,0.26840271714162334
4175,1144,-6644,0,3,3,0.0,-0.03186666666666667,13.333333333333334,0.08649739735054889
4183,309,741,1,2,3,33.33,0.022533333333333336,16.333333333333332,0.28068549600673887
4188,727,-4027,1,4,5,20.0,-0.0031799999999999997,19.2,0.41467990925662124
4192,692,-692,1,2,3,33.33,-0.0008999999999999994,14.333333333333334,0.16926099319343665
4198,807,-12017,1,8,9,11.11,-0.08472222222222221,13.11111111111111,0.2951710791505933
4205,259,-459,0,2,2,0.0,-0.010450000000000001,31.5,0.1486398267169995
4207,860,1210,5,7,12,41.67,0.00896666666666667,20.166666666666668,0.14589139498696627
4303,611,-1961,3,10,13,23.08,-0.06546153846153847,12.0,0.2963213786219616
4304,216,-166,1,2,3,33.33,-0.006100000000000001,10.0,0.12895665038299567
4305,278,-1678,0,3,3,0.0,-0.03373333333333333,7.333333333333333,0.11718671552420368
4401,4404,-26434,5,9,14,35.71,-0.009985714285714284,12.785714285714286,0.20806730086429773
4402,439,-1189,2,7,9,22.22,-0.04066666666666666,9.11111111111111,0.19783894885068695
4406,807,-2627,4,9,13,30.77,-0.018884615384615385,12.076923076923077,0.1512393647840678
4413,209,-1599,0,4,4,0.0,-0.09129999999999999,13.0,0.37736502329013205
4416,168,-1328,0,3,3,0.0,-0.07819999999999999,16.333333333333332,0.19992671575747653
4417,1215,-6115,4,6,10,40.0,-0.0060199999999999984,20.0,0.2601887612361516
4419,1184,28006,5,6,11,45.45,0.1198909090909091,16.363636363636363,0.26894723137889576
4420,306,-2556,0,3,3,0.0,-0.0483,15.0,0.17311516993603196
4430,967,-6567,1,3,4,25.0,-0.030025,17.0,0.17224649451265783
4432,2579,23471,6,5,11,54.55,0.0378,28.727272727272727,0.2143728793754933
4433,1631,-81,6,3,9,66.67,-6.666666666666626e-05,21.333333333333332,0.19106076761875201
4502,416,-1686,3,4,7,42.86,-0.02758571428571428,17.428571428571427,0.1888431409023002
4503,352,-1502,1,4,5,20.0,-0.032100000000000004,18.6,0.2875492231361909
4506,0,0,0,0,0,0.0,,,
4510,359,1851,2,3,5,40.0,0.03004,23.0,0.3544964314854712
4513,1354,-1074,6,11,17,35.29,-0.004829411764705886,21.647058823529413,0.2032092677659876
4523,3097,-13197,6,12,18,33.33,-0.005555555555555553,17.38888888888889,0.22651914295810327
4527,570,-2410,1,5,6,16.67,-0.017283333333333335,17.166666666666668,0.2179393794816209
4528,788,1762,5,4,9,55.56,0.013588888888888888,16.77777777777778,0.2584293195936012
4529,270,-3010,0,4,4,0.0,-0.07395,12.0,0.14960153464272125
4530,959,-10059,3,11,14,21.43,-0.05675,15.785714285714286,0.31496614372786935
4533,1525,1325,9,6,15,60.0,0.0015866666666666683,21.8,0.17486366794086228
4534,784,-4804,2,7,9,22.22,-0.05103333333333334,13.666666666666666,0.20911293047894275
4535,1831,-8081,2,5,7,28.57,-0.021428571428571432,18.0,0.12090298973989404
4538,0,0,0,0,0,0.0,,,
4541,1281,3019,3,3,6,50.0,0.04231666666666667,13.166666666666666,0.20769595148193423
4542,859,3441,3,2,5,60.0,0.01916,18.6,0.1304723705296616
4543,124,-674,0,1,1,0.0,-0.0311,13.0,0.08666207628560652
4549,3804,-16604,2,5,7,28.57,-0.025385714285714286,23.142857142857142,0.21266765792484943
4550,459,1441,3,1,4,75.0,0.01585,25.75,0.12589442919923488
4554,1116,2234,2,4,6,33.33,0.005250000000000002,10.333333333333334,0.30568535575919387
4556,363,1437,1,1,2,50.0,0.0232,22.5,0.19778967436686223
4561,299,-5099,0,2,2,0.0,-0.09325,14.5,0.22954422254707008
4563,765,-2665,1,2,3,33.33,-0.026833333333333334,20.666666666666668,0.3291234593841388
4568,338,-3738,0,1,1,0.0,-0.0618,4.0,0.1251423819443731
4580,1638,-2938,1,2,3,33.33,-0.010233333333333334,22.0,0.105073641793009
4609,1398,1282,5,12,17,29.41,0.022517647058823535,17.823529411764707,0.26402644700807204
4702,202,-1102,0,4,4,0.0,-0.07812499999999999,13.25,0.3651256060932096
4706,873,-3363,4,7,11,36.36,-0.028372727272727268,21.545454545454547,0.1863842158975036
4707,1509,-9839,6,9,15,40.0,-0.02142666666666667,22.066666666666666,0.23395508720911304
4711,600,-1250,3,4,7,42.86,-0.009842857142857143,15.0,0.13969769766803103
4712,849,1461,6,7,13,46.15,0.016446153846153846,18.692307692307693,0.23334904183425748
4714,879,-2219,5,7,12,41.67,-0.016941666666666664,14.833333333333334,0.2723880677764607
4716,934,-2284,4,6,10,40.0,-0.009349999999999999,13.7,0.20641415949364625
4721,6442,-34692,8,17,25,32.0,-0.029984,17.24,0.20342685810440794
4726,2056,-9406,4,6,10,40.0,-0.02357,17.4,0.24682350107917603
4728,1092,-2042,2,4,6,33.33,-0.007433333333333331,18.833333333333332,0.17608970967560036
4729,2229,-3829,7,14,21,33.33,-0.010385714285714286,20.095238095238095,0.2638141443742947
4735,4127,48173,8,7,15,53.33,0.03588,16.333333333333332,0.20866292312307708
4736,4876,-10876,3,6,9,33.33,-0.015133333333333332,15.0,0.14695446999434045
4741,324,-2324,0,1,1,0.0,-0.0408,3.0,0.08212822656855878
4743,7416,-36266,6,9,15,40.0,0.00035333333333333695,21.133333333333333,0.2575083571013697
4744,0,0,0,0,0,0.0,,,
4745,1964,-12564,2,5,7,28.57,-0.026,10.285714285714286,0.18568891798467813
4747,1717,7533,4,1,5,80.0,0.03678,21.6,0.2078975345512287
4754,1377,4123,3,2,5,60.0,0.014479999999999998,28.2,0.19492089827387993
4760,0,0,0,0,0,0.0,,,
4767,0,0,0,0,0,0.0,,,
4804,603,-5133,0,4,4,0.0,-0.055150000000000005,5.5,0.2596590511711876
4806,1015,-685,1,4,5,20.0,-0.026739999999999996,27.6,0.3306418785432795
4903,303,-393,1,5,6,16.67,-0.03576666666666666,13.166666666666666,0.4561721985979152
4905,605,-995,4,4,8,50.0,-0.0018999999999999998,20.125,0.22390322802873744
4907,182,2938,2,1,3,66.67,0.26076666666666665,19.333333333333332,0.3969761939484588
4908,151,-1801,0,2,2,0.0,-0.0712,13.5,0.18686826160969172
4909,4382,-26032,10,14,24,41.67,-0.02049166666666667,20.25,0.2747192576743469
4911,6135,-32185,5,10,15,33.33,-0.020066666666666667,16.8,0.234700093835902
4924,696,-3416,3,2,5,60.0,0.03182000000000001,27.2,0.2785629926224641
4931,0,0,0,0,0,0.0,,,
4933,3617,-17717,6,7,13,46.15,-0.009492307692307692,17.923076923076923,0.2545509315829744
4939,1312,-3312,5,7,12,41.67,-0.0016749999999999944,23.25,0.3504375409207962
4944,1007,10263,7,4,11,63.64,0.08336363636363636,15.909090909090908,0.28803240365381105
4945,0,0,0,0,0,0.0,,,
4946,4271,-21421,4,12,16,25.0,-0.020125,14.0625,0.21097577559147385
4950,941,8259,3,4,7,42.86,0.060714285714285714,29.571428571428573,0.23298542934765762
4953,233,1267,1,0,1,100.0,0.0327,28.0,0.24893616372861493
4966,25232,-31232,4,7,11,36.36,-0.0034272727272727306,17.09090909090909,0.29981719876122187
4971,4704,7996,5,6,11,45.45,0.004372727272727272,14.909090909090908,0.1707116716300006
4972,195,3355,1,0,1,100.0,0.1096,48.0,0.22774054352678208
4973,1512,-10062,4,6,10,40.0,-0.03835,14.9,0.13252003833333043
4974,1558,9942,5,1,6,83.33,0.042433333333333344,19.333333333333332,0.24070496176700826
4979,3684,2166,8,10,18,44.44,0.007605555555555554,19.555555555555557,0.26703732486157133
4987,1843,-943,2,3,5,40.0,-0.020579999999999998,20.8,0.22047832531137387
4991,4053,-3,5,7,12,41.67,0.008266666666666663,20.583333333333332,0.18828444477706086
4995,1856,-14006,0,9,9,0.0,-0.0406,11.88888888888889,0.1235580654296857
5009,1444,-1064,8,5,13,61.54,0.0076230769230769225,15.076923076923077,0.2050816635226584
5011,0,0,0,0,0,0.0,,,
5013,1255,3995,7,4,11,63.64,0.01828181818181818,14.909090909090908,0.12303528555758868
5014,2461,6189,13,17,30,43.33,0.019476666666666666,17.666666666666668,0.258119231690965
5015,1308,-158,4,5,9,44.44,0.002322222222222224,18.333333333333332,0.20086339445543155
5016,943,12507,7,1,8,87.5,0.08839999999999999,23.75,0.20564921386785312
5201,161,-21,2,1,3,66.67,-0.0030666666666666655,10.666666666666666,0.2067434533082054
5202,1812,-5012,9,17,26,34.62,-0.011650000000000002,18.46153846153846,0.22295101969057612
5205,331,-1331,1,5,6,16.67,-0.0389,18.0,0.25531052020915784
5206,108,192,1,1,2,50.0,0.024100000000000003,10.0,0.2919691629574822
5209,752,-9052,4,2,6,66.67,-0.020833333333333332,17.5,0.19390386903422877
5210,1132,-3822,5,11,16,31.25,-0.01893125,13.9375,0.15179688340904446
5211,328,-4228,1,1,2,50.0,-0.037200000000000004,10.0,0.28284358625481376
5212,860,-3560,3,5,8,37.5,-0.014474999999999998,13.75,0.2231745855802624
5213,192,-1862,0,3,3,0.0,-0.08439999999999999,7.333333333333333,0.19491852271680665
5220,1274,9286,3,3,6,50.0,0.048783333333333324,26.166666666666668,0.18611250868245902
5223,1097,-11297,1,2,3,33.33,-0.05243333333333333,6.666666666666667,0.2562212266881123
5227,2883,17927,8,7,15,53.33,0.04034666666666666,14.8,0.2693730471151211
5230,1371,-2871,1,3,4,25.0,-0.011975000000000001,21.25,0.2067197647864512
5245,3718,28982,4,7,11,36.36,0.05761818181818182,19.90909090909091,0.22786577720646317
